Data/Witness Statement Txt/Jonathan Skinner Making Health Care Work for American Families Saving Money Saving Lives 4-2-09.txt.txt,healthcare spending,medicare sustainability,average medicare,uninsured americans,current clinical,rationing beneficial,skinner phd,health characteristics,technology discourages,oregon variation
Data/Witness Statement Txt/Joseph F. Vitale Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,vitale iserveinthenewjerseysenateasthechairofthehealth,vitale deputy,newjerseysenatecommittees chairman,humanservices committee,leader senator,itdoesnotexpandgovernment roleandit,sreformeffortswillbenefitfromtheproposals beingdiscussed,processapproved washington,throughgenerous taxbreaks,overwhelming
Data/Witness Statement Txt/Joseph Henchman Hearing on the Individual and Employer Mandates in the Democrats’ Health Care Law 3-29-12.txt.txt,tax mandate,powers healthcare,government briefs,health subcommittee,article federalist,policy simplicity,foundation appendix,cost president,defined burdens,cellular determine
Data/Witness Statement Txt/Joseph R. Antos Hearing on the Tax Treatment of Health Care 4-14-16.txt.txt,ignores tax,insurance exclusion,reform repeal,health plans,subsidies different,trimming benefits,debate cadillac,cbo federal,illustrated joint,average hourly
Data/Witness Statement Txt/Joseph R. Antos Roundtable Discussion on Financing Comprehensive Health Care Reform 5-12-09.txt.txt,healthcare spending,economic committee,congress advised,aei cbo,retirement policy,federal cost,financing options,renewing america,issues analyzing,insulates patients
Data/Witness Statement Txt/Joshua M. Weiner The Role of Long-Term Care in Health Reform 3-25-09.txt.txt,term care,disability long,medicaid nursing,debate healthcare,elderly population,insurance life,reform bate,policymakers hold,adjustments benefits,rti
Data/Witness Statement Txt/Juan Luciano Hearing on Increasing U.S Competitiveness and Preventing American Jobs from Moving Overseas 5-23-17.txt.txt,infrastructure farmers,oilseed production,luciano chairman,adm taxed,largest export,midland company,million jobs,operates pure,maintain american,linseed oil
Data/Witness Statement Txt/Judith Feder The Role of Long-Term Care in Health Reform 3-25-09.txt.txt,health reform,spending health,policies presidential,medicaid long,long term,chaired bipartisan,caregivers economic,funded georgetown,fiscal security,progressivity assure
Data/Witness Statement Txt/Judy Feder Making Health Care Work for American Families Ensuring Affordable Coverage 3-17-09.txt.txt,affordable healthcare,families underinsured,policies affordability,streamlining medicare,insurance undermines,america families,reform challenging,healthy 10productive,commerce committee,judy feder
Data/Witness Statement Txt/Julie Mix McPeak Hearing on Rising Health Insurance Premiums Under Obamacare 6-24-15.txt.txt,tennessee insurance,insurance commissioners,mcpeak commissioner,tdci oversees,grandmothered policies,aca reforms,states expressed,community health,filings 2016,julie mix
Data/Witness Statement Txt/Karen Davis America_s Need for Health Reform 9-18-08.txt.txt,covered medicaid,uninsured children,medicare innovative,health reform,insurers efficient,benefits 10,risk americansworking,schip congress,new seamless,children improving
Data/Witness Statement Txt/Karen Davis Crossing the Quality Chasm in Health Reform 1-29-09.txt.txt,commonwealth fundmedical,reforming health,performance initiatives,fund quality,pensions committee,benchmarks commonwealth,medicare quality,standardized national,savings 800,chasm new
Data/Witness Statement Txt/Karen G. Mills Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,sba lending,entrepreneurs small,businesses helped,leverage 500,representatives small,passing recovery,percent provisions,depths recession,mills administrator,foreclosure lost
Data/Witness Statement Txt/Karen Ignagni Addressing Insurance Market Reform in National Health Reform 3-24-09.txt.txt,insurance reforms,health plan,medicaid beneficiaries,ahip campaign,coverage national,patients american,nationwide adopting,sustainable affordable,announced comprehensive,senator enzi
Data/Witness Statement Txt/Karen Ignagni Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,reforming healthcare,current plan,ahip analyses,purchase coverage,ensuring americans,beneficiaries healthy,extensive deliberations,board endorsed,cornerstone goa,house energy
Data/Witness Statement Txt/Karen Ignagni Hearing on Improving Efforts to Combat Health Care Fraud 3-2-11.txt.txt,fraud healthcare,health plans,improving insurers,chase initiatives,enrollees report,policyholders,plan techniques,prevention credentialing,detect suspect,karen ignagni
Data/Witness Statement Txt/Karen Ignagni Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,health plans,insurance pr,reform ahip,market policymakers,universal coverage,ceo rance,plan mmittee,committee consider,enrollment significant,ble discussion
Data/Witness Statement Txt/Karen Pollitz Addressing Insurance Market Reform in National Health Reform 3-24-09.txt.txt,insurance health,policies marketplace,ineligible subsidies,selection reform,coverage resubmit,markets risk,affordability overwhelmingly,promote transparency,karen pollitz,names connector
Data/Witness Statement Txt/Karen Pollitz America_s Need for Health Reform 9-18-08.txt.txt,health coverage,reform debate,benefit mandates,deductible plans,individual policyholders,availability private,remedy individual,affordability adequacy,goals guide,described lemon
Data/Witness Statement Txt/Karen Pollitz Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,draftproposal forhealthcarereform,requiredofinsuredindividuals atthepointwhentheyseekhealth,stafftohipaahealthinsurance issues,shouldberequiredtoofferidentical policiesoutsideoftheexchange,inseveralstatesthe insurance,effective healthcarereformthatwillachieveuniversal,healthbenefitplansandthatcoverage isduplicative,significantly bystatebutoftenaresetatlevelsfarbelowthefpl,underthetri committee,requirements tobeidentical
Data/Witness Statement Txt/Karen Pollitz Making Health Care Work for American Families Ensuring Affordable Coverage 3-17-09.txt.txt,insurance health,markets healthcare,transparency market,policies meet,promote risk,subsidies affordability,coverage resubmit,karen pollitz,disproportionately individual,names connector
Data/Witness Statement Txt/Karen Pollitz Terminations of Individual Health Policies by Insurance Companies 6-16-09.txt.txt,coverage healthcare,insurance rescission,regulation health,consumers lose,public plans,economy layoffs,policyholders exits,rescission practices,renewability allheal,pollitz research
Data/Witness Statement Txt/Karl J. Ulrich Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,testimony onhealthcarereform,clinicwehavefollowed president,thepracticepatternsofthemostefficientandeffective healthcareproviders,stimulus torecruitnewproviders,clinicwouldbeatriskintermsofitslong term,performance ontheirownmeritsseparatefromthelargerpoolofallotherphysicians,obamahascalledattentiontothehuge geographic,medicaid inwisconsin,budgetreconciliation actof1989anddidnotreverseorimprove,organization marshfield
Data/Witness Statement Txt/Katherine Baicker Addressing Insurance Market Reform in National Health Reform 3-24-09.txt.txt,health insurance,insurance fundamentally,economics reform,management harvard,design policies,mix benefits,deductibles bad,misunderstandings principles,pooling risks,katherine baicker
Data/Witness Statement Txt/Katherine Baicker Making Health Care Work for American Families Ensuring Affordable Coverage 3-17-09.txt.txt,health insurance,insurance misunderstandings,economics reform,design policies,management harvard,mix benefits,premium baicker,thank congressman,members risk,misunderstandings principles
Data/Witness Statement Txt/Katherine Baicker Roundtable Discussion on Financing Comprehensive Health Care Reform 5-12-09.txt.txt,insurance health,debate healthcare,economics reform,management harvard,design policies,members risk,deductibles bad,cost enrollees,misunderstandings principles,unsurprisingly baicker
Data/Witness Statement Txt/Kathi J. Kemper Principles of Integrative Health A Path to Health Care Reform 2-23-09.txt.txt,pediatric complementary,pediatricsintegrative medicine,pediatrics review,integrativemedicine urged,acupuncture recur,treatment ofinfants,differences herbal,multivitamins frequently,use takeother,reporting use
Data/Witness Statement Txt/Kathleen Buto Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,healthcare companies,policy johnson,biologics johnson,benefits package,coverage americans,tri committee,biosimilars act,new treatments,price controls,elevated cholesterol
Data/Witness Statement Txt/Kathleen M. White Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,congress nursing,proposals reform,associations ana,tri committee,circulating healthcare,energy commerce,practitioners recognized,benefits 2008,health highlight,american overwhelmingly
Data/Witness Statement Txt/Kathleen Sebelius Hearing on the President’s Fiscal Year 2012 Budget Proposal with U.S. Department of Health and Human Services Secretary Kathleen Sebelius 2-16-11.txt.txt,funding health,hhs president,human services,president budget,2012 proposed,secretary program,outcomes american,safety improving,affordability consumers,reporting requirements
Data/Witness Statement Txt/Kathleen Sebelius Hearing on the President’s Fiscal Year 2013 Budget Proposal with U.S. Department of Health and Human Services Secretary Kathleen Sebelius 2-28-12.txt.txt,funding hhs,health budget,president fiscal,2012 hrsa,services medicare,sebelius department,agenda help,2013 discretionary,prevention social,efficiencies overall
Data/Witness Statement Txt/Kathleen Sebelius Hearing on the President’s Fiscal Year 2014 Budget Proposal with U.S. Department of Health and Human Services Secretary Kathleen Sebelius 4-12-13.txt.txt,funding hhs,health budget,2014 medicaid,sustainable fiscal,national plan,president fy,congress data,administrative efficiencies,371 billion,children cognitive
Data/Witness Statement Txt/Kathleen Sebelius Hearing on the President’s Fiscal Year 2015 Budget Proposal with U.S. Department of Health and Human Services Secretary Kathleen Sebelius 3-12-14.txt.txt,funding hhs,president fiscal,programs budget,stewardship taxpayer,make medicaid,department health,2015 provide,reduction billion,kathleen sebelius,prevention social
Data/Witness Statement Txt/Kathy Pickering Hearing on the Internal Revenue Service’s Implementation and Administration of the Democrats’ Health Care Law 9-11-12.txt.txt,tax preparers,irs block,oversight subcommittee,affordable care,hrblock,hhs requirements,finalizing aca,2014 implementation,return processing,37 offices
Data/Witness Statement Txt/Katie Mahoney Hearing on the Verification of Income and Insurance Information Under the Affordable Care Act 6-10-14.txt.txt,chamber commerce,america business,businesses size,federation representing,classifications american,senate health,overview reporting,benefits employees,mandate requirements,23 011
Data/Witness Statement Txt/Katy Beh Neas Hearing on the Independent Payment Advisory Board 3-6-12.txt.txt,easter seals,health subcommittee,special needs,katy beh,neas,way providing,president government,opportunity testify,restrict benefits,347 3066
Data/Witness Statement Txt/Kelly Conklin Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,prudential insurance,purchaser health,waite associates,business testimony,coverage small,employees need,bank shering,conklin foley,business tax,difference cutbacks
Data/Witness Statement Txt/Kenneth E. Thorpe Strengthening Employer-Based Health Care 3-10-09.txt.txt,insurance employers,coverage spouse,benefits 2008,subsidizing health,worker free,costs uncompensated,medicare margins,assessments pays,thorpe phd,representatives testimony
Data/Witness Statement Txt/Kevin A. Hassett Hearing on Fundamental Tax Reform 1-20-11.txt.txt,tax reform,economic recovery,normal recessions,stimulus little,states performance,house prices,presented annual,suggested consensus,reinhart examined,views american
Data/Witness Statement Txt/Kevin Covert Health Care Reform Recommendations to Improve Coordination of Federal and State Initiatives 5-22-07.txt.txt,benefits council,uninsured americans,committee health,covers employees,covert honeywell,review federal,policy questions,campaign educate,waiver named,kevin
Data/Witness Statement Txt/Kevin Grumbach Addressing Healthcare Workforce Issues for the Future 2-12-08.txt.txt,physician primary,workforce crisis,crisis primary,reforming medicare,crumbling patient,care ucsf,research provides,educators fundamental,testimony senate,grumbach family
Data/Witness Statement Txt/Kevin Weiss Improving Health Care Quality  An Integral Step Toward Health Reform 9-9-08.txt.txt,physician abms,improving healthcare,reporting clinical,weiss regulatory,congressional testimony,medicare beneficiaries,boards providing,evaluate certify,president ceo,osteopathy hold
Data/Witness Statement Txt/Kim Holland Covering the Uninsured Making Health Insurance Markets Work 9-23-08.txt.txt,insurance commissioner,covering uninsured,healthy policyholders,holland insurance,oklahoma reforming,financing healthcare,safeguarding consumers,testimony kim,enjoys healthy,impact outcomes
Data/Witness Statement Txt/Kimberly A. Clausing Hearing on Increasing U.S Competitiveness and Preventing American Jobs from Moving Overseas 5-23-17.txt.txt,tax reform,economy tax,taxes brady,competitiveness tax,retaliate tariffs,advantages ryan,interests american,economy requires,according nonpartisan,future border
Data/Witness Statement Txt/Lanhee J. Chen Hearing on the Impact of the Employer Mandate’s Definition of Full-time Employee on Jobs and Opportunities 1-28-14.txt.txt,aca employer,evidence obamacare,fellow hoover,policy stanford,representatives hearing,provide health,hours htm,preparation testimony,chen research,does define
Data/Witness Statement Txt/Lawrence B. Lindsey Hearing on Increasing U.S Competitiveness and Preventing American Jobs from Moving Overseas 5-23-17.txt.txt,tax reform,increasing growth,national income,international competitiveness,economists disagree,make america,chairman brady,basis investing,oriented,term average
Data/Witness Statement Txt/Lee A. Casey Hearing on the Tax Ramifications of the Supreme Court’s Ruling on the Democrats’ Health Care Law 7-10-12.txt.txt,congress limitation,federal spending,states adopting,acts judiciary,ruling nfib,merely regulatory,invoked commerce,proper clause,aca medicaid,dakota dole
Data/Witness Statement Txt/Len M. Nichols Addressing Insurance Market Reform in National Health Reform 3-24-09.txt.txt,insurance health,coverage suggests,policymakers argued,reform new,program california,america foundation,americans affordability,effective market,early inquiries,len nichols
Data/Witness Statement Txt/Len M. Nichols Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,health policy,policymakers argued,affordable reform,contribute coverage,committee finance,medicaid strengths,america foundations,bi partisanship,insurers meet,nichols ph
Data/Witness Statement Txt/Leon E. Panetta The Department of Defense and the Fiscal Year 2013 Budget 2-29-12.txt.txt,defense budgets,fiscal security,protect national,security responsibilities,president fy13,force congress,nato response,obama reasons,asa,need prioritize
Data/Witness Statement Txt/Leonard E. Burman Roundtable Discussion on Financing Comprehensive Health Care Reform 5-12-09.txt.txt,financing healthcare,health reform,americans uninsured,coverage tax,subsidies significantly,policymakers want,recession discourage,fiscally responsible,tax average,083 8336
Data/Witness Statement Txt/Lewis Morris Hearing on Improving Efforts to Combat Health Care Fraud 3-2-11.txt.txt,integrity medicare,subcommittee lewis,hhs department,inspector general,describes oig,programs initiatives,prevention healthcare,strain federal,report misuse,services __________________________________________________________________
Data/Witness Statement Txt/Lewis Morris Roundtable to Discuss Reforming America’s Health Care Delivery System 4-21-09.txt.txt,oig oversight,healthcare investigations,medicaid federal,inspector general,compliance program,fraud funds,500 employees,receivables averaged,bean essential,concentrator costs
Data/Witness Statement Txt/Linda J. Blumberg Examining Innovative Approaches to Covering the Uninsured Through Employer-Provided Health Benefits 3-15-07.txt.txt,concluding uninsured,coverage benefits,provide health,insurance workers,massachusetts health,medicaid cost,residents incomes,urban institute,policymakers make,mandate adults
Data/Witness Statement Txt/Lisa Nichols Primary Health Care Access Reform Community Health Centers and the National Health Service Corps 4-30-09.txt.txt,utah healthcare,orghealth centers,center ogden,center lisa,communities chcs,auch health,provides primary,delivery sites,assistants cost,374 9660
Data/Witness Statement Txt/Louis Saccoccio Hearing on Improving Efforts to Combat Health Care Fraud 3-2-11.txt.txt,fraud nhcaa,healthcare fraud,medicaid integrity,health insurers,national organization,enforcement oversight,aca creates,credible allegation,meetings attorney,louis saccoccio
Data/Witness Statement Txt/M. Todd Williamson Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,thisisanissuethatisvitallyimportant tothemedicalprofession,healthcarereformdiscussion draft,nationaihealthexpenddata 05_nationalhealthaccountsstatehealthaccounts,neurologist,toenterintoprivatecontractual agreements,astudyclaiming thatmorethanhalfofallbankruptcies,astrongcorrelation medicare,aredisproportionately highinstatesthathavealarge,obamapromoted aformal,statesweregrouped
Data/Witness Statement Txt/M. Todd Williamson Making Health Care Work for American Families Designing a High Performing Healthcare System 3-10-09.txt.txt,georgia medical,physician panel,neurologists remained,association tennessee,patients attracted,chairman members,private practice,cost providing,statement todd,decisions business
Data/Witness Statement Txt/Mandy Cohen Hearing on the State of Obamacare’s CO-OP Program 11-3-15.txt.txt,plans consumers,medicaid services,marketplaces update,operated oriented,cms oversight,review committee,ib_2015mar_enrollment pdf,health november,hhs analysis,coverage average
Data/Witness Statement Txt/Marcia Angell Examining the Single Payer Health Care Option 6-10-09.txt.txt,healthcare costs,trillion health,economists health,highly inflationary,doctors nearly,oecd countries,canada spend,afford single,average,use angell
Data/Witness Statement Txt/Margot Dorfman Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,business committee,lending small,chamber commerce,women minority,businesses convert,markets 00,affordable access,building chairwoman,rayburn house,addressing size
Data/Witness Statement Txt/Marian Wright Edelman Comprehensive Health Reform Discussion Draft Day 1 6-23-09.txt.txt,coverage children,child president,medicaid ensures,america healthy,edelman president,committee energy,cdf encourages,mothers investments,federal poverty,reform discussion
Data/Witness Statement Txt/Marilyn Tavenner Hearing on the Status of the Affordable Care Act Implementation 10-29-13.txt.txt,affordable care,medicaid time,enrollment efforts,44190_effectsaffordablecareacthealthinsurancecove,access marketplace,coverage options,filings requesting,levin members,marilyn tavenner,ways center
Data/Witness Statement Txt/Mark A. Buthman Hearing on the Need for Comprehensive Tax Reform to Help American Companies Compete in the Global Market and Create Jobs for American Workers 5-12-11.txt.txt,tax competitive,worldwide tax,global consumers,kimberly clark,employees based,business license,results american,ofdividend royalty,reform help,necessary toeffectiv
Data/Witness Statement Txt/Mark A. Hall 47 Million & Counting Why the Health Care Marketplace is Broken 6-10-08.txt.txt,healthcare finance,competing insurers,policy analysts,medical metaphors,regulation testimony,healthy imposes,fundamentally restructured,marketplace broken,member grassley,asthma ear
Data/Witness Statement Txt/Mark B. McClellan Roundtable to Discuss Reforming America’s Health Care Delivery System 4-21-09.txt.txt,healthcare reform,reimbursement providers,value care,medical homebundled,costs engelberg,additional support,savings critical,studies brookings,establishes benchmarks,increase weight
Data/Witness Statement Txt/Mark Derbyshire Strengthening Employer-Based Health Care 3-10-09.txt.txt,providing insurance,health employment,longtime benefits,employees park,pensions march,businesses competing,motivation reasons,moving storage,derbyshire,make sure
Data/Witness Statement Txt/Mark Kestner Comprehensive Health Reform Discussion Draft Day 1 6-23-09.txt.txt,alegent health,healthcare implementation,technology asa,employees healthy,wellness portal,quality information,employer nebraska,mark kestner,creates customized,refine cost
Data/Witness Statement Txt/Martin A. Sullivan Hearing on Fundamental Tax Reform 1-20-11.txt.txt,tax reform,taxation testimony,favorability tax,economy testimony,corporation income,taxanalysts com,congress subjected,sullivan deficit,outright cheating,islands special
Data/Witness Statement Txt/Martin E. Dempsey The Department of Defense and the Fiscal Year 2013 Budget 2-29-12.txt.txt,defense budget,respond military,proposal fiscal,fy13 department,chairman ryan,strategic guidance,sustain america,footing readiness,end 2014,avoid significant
Data/Witness Statement Txt/Martin Feldstein Moving America Forward With a Focus on Economic Growth Ryan Announces First Committee Hearing of the 114th Congress 1-13-15.txt.txt,reforming tax,faster gdp,spending national,policies increase,deficits prevent,focus remarks,creating better,look forward,martin feldstein,1986 remedying
Data/Witness Statement Txt/Martin G. Reiser Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,grouponhealth nationalcoalition,haveprovided healthbenefits,tofacilitatetheabilityofemployers,toemployers mandates,onbenefits ncb,policy xeroxcorporation,houseofrepresentatives energyandcommerce,taxexclusion changes,receivemuchhigherpayments fromprivateinsurance,nomatterhowwellintentioned wearegravelyconcerned
Data/Witness Statement Txt/Martin Gaynor Hearing on Health Care Industry Consolidation 9-9-11.txt.txt,insurers markets,healthcare cost,increased premium,privatized medicare,mergers costs,providers impact,power consolidation,wages smaller,recession contributes,anew phenomenon
Data/Witness Statement Txt/Martin J. Gruenberg Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,fdic banking,lenders reassessing,financial difficulties,deep recession,markets small,recovery efforts,building chairman,housing prices,41 insured,dislocations time
Data/Witness Statement Txt/Mary Andrus Healthcare Reform 6-11-09.txt.txt,disabilities ccd,senate health,support task,ssible participate,consortium citizens,healthcare long,medicaid eligible,policies accessible,seals chair,itions families
Data/Witness Statement Txt/Mary D. Naylor Roundtable to Discuss Reforming America’s Health Care Delivery System 4-21-09.txt.txt,hospitalizations elders,aging america,caregivers improve,aarp caregiving,partnership older,coexisting health,cognitively impaired,cost chronic,transitions palliative,response challenges
Data/Witness Statement Txt/Mary Jo Kreitzer Principles of Integrative Health A Path to Health Care Reform 2-23-09.txt.txt,healthcare reform,health invest,serve health,include nurse,pensions honorable,chairman madam,kreitzer phd,funds research,reimbursement discrimination,mental spiritual
Data/Witness Statement Txt/Michael A. Sitorius Making Health Care Work for American Families Improving Access to Care 3-24-09.txt.txt,onhealth hearingon,theaccessibility tohealthcare,bellevue medicalcenterwillbeabletoprovide,medicalcenterisasalsoamodelasitrelatestothecareofour militaryservicemembers,andcommunity physicians,offamilypractice andchairofthedepartment,iowawhowould benefitfromacommunity,energyandcommerce subcommittee,unmc unmchasafamilymedicine,reduction ofmedicalerrors
Data/Witness Statement Txt/Michael F. Jacobson Roundtable Discussion on Financing Comprehensive Health Care Reform 5-12-09.txt.txt,taxes health,beverages tax,raise alcohol,reform prevention,increase revenues,contribute diabetes,distilled spirits,congress include,dietary recall,average savings
Data/Witness Statement Txt/Michael Gallup Hearing on Exploring the Use of Technology and Innovation to Create Efficiencies and Higher Quality in Health Care 9-14-16.txt.txt,teletracking patient,flow teletracking,healthcare improvement,processes inpatients,technology providing,flow organization,ways means,departures needs,purchasing beds,262106 28
Data/Witness Statement Txt/Michael Guarino Hearing on Health Care Industry Consolidation 9-9-11.txt.txt,consolidation healthcare,ambulatory surgery,ascs perform,subcommitteeʼs hearing,capacity duplication,multi specialty,higher copayments,hiring retaining,costs inhibit,guarino behalf
Data/Witness Statement Txt/Michael J. Langan Ways to Reduce the Cost of Health Insurance for Employers Employees and their Families 4-23-09.txt.txt,perrin manage,coverage employee,american benefits,actuarial consulting,compensation exelon,healthcare coalition,issues towers,services retirement,langan principal,costs foundation
Data/Witness Statement Txt/Michael Kitchell Making Health Care Work for American Families Improving Access to Care 3-24-09.txt.txt,rural healthcare,patients iowa,medicaid patients,physician fragmented,neurologist mcfarland,medicare fee,diseases higher,areas cost,nation population,reporting measures
Data/Witness Statement Txt/Michael O. Leavitt Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,leavitt secretary,governors association,federal medicaid,insurance reform,benefits strong,health costs,decade bipartisan,concern community,getting appointment,house energy
Data/Witness Statement Txt/Michael Stapley The Tri-Committee Draft Proposal for Health Care Reform 6-23-09.txt.txt,healthcare reform,benefit plans,industry committee,healthy employees,individuals erisa,representatives hearing,mandate include,satisfied americans,eric concerns,number cost
Data/Witness Statement Txt/Mike Kreidler Hearing on Rising Health Insurance Premiums Under Obamacare 6-24-15.txt.txt,insurance commissioner,policymaker health,testimony washington,kreidler statewide,medicaid 530,afford health,review state,woman kent,stories consumers,delivery denied
Data/Witness Statement Txt/Mike Kreidler Hearing on the Challenges of the Affordable Care Act 12-4-13.txt.txt,elected insurance,washington insurance,improving healthcare,washington challenges,commissioner reports,mike kreidler,pharmacists governors,congress longtime,medicaid run,reform doubt
Data/Witness Statement Txt/Mila Kofman Health Care Reform Recommendations to Improve Coordination of Federal and State Initiatives 5-22-07.txt.txt,pensions health,benefits committee,policymakers erisa,coverage private,addressing uninsured,ssociate research,institute testimony,act number,kofman associate,mila issue
Data/Witness Statement Txt/Mila Kofman Making Health Care Work for American Families Ensuring Affordable Coverage 3-17-09.txt.txt,insurance maine,healthcare crisis,federal policymakers,coverage americans,medicaid afford,reforms private,applicants health,sses states,testimony mila,market perspective
Data/Witness Statement Txt/Nancy Davenport-Ennis Crossing the Quality Chasm in Health Reform 1-29-09.txt.txt,advocate foundation,patient advocate,healthcare stakeholders,medicaid services,testimony nancy,patients annually,davenport ennis,biologics cancer,nccn guidelines,diagnoses gaps
Data/Witness Statement Txt/Neil S. Siegel Hearing on the Individual and Employer Mandates in the Democrats’ Health Care Law 3-29-12.txt.txt,coverage provisions,aca requires,legislation require,doc11379 individual_mandate_penalties,pay healthcare,law minimum,clause constitution,subcommittee health,congress tax,limitless federal
Data/Witness Statement Txt/Nina E. Olson Hearing on Fundamental Tax Reform 1-20-11.txt.txt,tax compliance,improve taxpayer,bipartisan tax,policymakers understand,simplification act,congress 166,code substantially,ecec_03122009 pdf,mean burden,treatment category
Data/Witness Statement Txt/Norman P. Stein Safeguarding Retiree Health Benefits 9-25-08.txt.txt,benefits retire,protecting pension,employer rights,stein safeguarding,statute erisa,lifetime medical,alabama statement,mandatory vesting,health education,amended plan
Data/Witness Statement Txt/Pam MacEwan Covering the Uninsured Making Health Insurance Markets Work 9-23-08.txt.txt,insurance healthcare,health cooperative,convening committee,group coverage,offered enrollment,washington employs,successful reform,asa general,market regulations,pam macewan
Data/Witness Statement Txt/Patricia A. Gabow Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,healthcare america,systems denver,reform needed,committee longstanding,proposed naph,asa safety,enroll subsidized,coverage options,rayburn,detoxification cent
Data/Witness Statement Txt/Patricia Owen America_s Need for Health Reform 9-18-08.txt.txt,chamber businesses,american business,commerce subcommittee,regulation small,participation wellness,federation representing,employees size,nation healthcare,lawmakers overwhelming,management spectrum
Data/Witness Statement Txt/Paul Atkins Initiatives to Promote Small Business Lending Jobs and Economic Growth 5-18-10.txt.txt,tarp funds,business lending,treasury programs,recovery banks,congressional oversight,sblf panel,impact cpp,atkins member,balance sufficient,definition small
Data/Witness Statement Txt/Paul B. Ginsburg Hearing on Health Care Industry Consolidation 9-9-11.txt.txt,health reform,hsc research,healthcare cos,nihcr founded,paul ginsburg,president center,plans providers,research director,nonpartisan nonprofit,triggering review
Data/Witness Statement Txt/Paul B. Ginsburg Making Health Care Work for American Families Saving Money Saving Lives 4-2-09.txt.txt,health spending,medicare changes,hsc nonpartisan,transparency physician,ginsburg economist,reform price,representatives energy,change washington,mathematica policy,result changes
Data/Witness Statement Txt/Paul B. Ginsburg Rising Costs Low Quality in Health Care The Necessity for Reform 6-3-08.txt.txt,health spending,hsc research,revising medicare,ginsburg economist,policymakers pursuing,data suggests,census bureau,indicating changes,services rising,condition providers
Data/Witness Statement Txt/Paul Black Hearing on Exploring the Use of Technology and Innovation to Create Efficiencies and Higher Quality in Health Care 9-14-16.txt.txt,allscripts healthcare,healthcare organizations,000 physicians,improving care,discuss innovations,company serving,paul black,access chip,results sequencing,completed 2015
Data/Witness Statement Txt/Paul J. Diaz Roundtable to Discuss Reforming America’s Health Care Delivery System 4-21-09.txt.txt,kindred healthcare,healthcare senate,evaluate care,medicare beneficiaries,staffing physician,delivery policymakers,700 employees,intensive rehab,funding viewed,committee roundtable
Data/Witness Statement Txt/Paul N. Van De Water Hearing on the Impact of Limitations on the Use of Tax-Advantaged Accounts for the Purchase of Over-the-Counter Medication 4-25-12.txt.txt,health spending,limitations tax,expenses fsas,aca excise,deduction medical,longer reimbursed,account prescription,benefits 2011,policy repealing,subcommittee oversight
Data/Witness Statement Txt/Paul N. Van De Water Hearing on the Tax-Related Provisions in the President’s Health Care Law 3-5-13.txt.txt,health coverage,expenses aca,taxes reduces,provisions affordable,percent medicare,2009 congressional,cbo estimates,array policies,pass effect,encourage consumers
Data/Witness Statement Txt/Paul Speranza The Tri-Committee Draft Proposal for Health Care Reform 6-23-09.txt.txt,chamber commerce,organizations size,business federation,rochester community,hospitals businesses,secretary wegmans,competitiveness opposes,benefits congress,americans health,7891
Data/Witness Statement Txt/Peggy M. Raddatz Terminations of Individual Health Policies by Insurance Companies 6-16-09.txt.txt,heisnotgoingtogettheprocedure withoutinsurance,of2004my59yearoldbrotherwasdiagnosed withstageivnonhodgkins,theiroriginaldecisiontorescindmybrother coverage,willbenefitotherpatientswhoareinneedoflifesaving medicaltreatments,losingweight hiswife,mybrotherwasabusiness ownerofarestaurant,nevercomplained aboutorneverbeentreatedforiscruel,ofchemotherapy treatments,thestemcelltransplant couldnotbescheduled,ofpeggym raddatz
Data/Witness Statement Txt/Peter Anastons Hearing on the Impact of the Employer Mandate’s Definition of Full-time Employee on Jobs and Opportunities 1-28-14.txt.txt,hotels operate,employed mchg,founder maine,company plan,hour employees,individuals maintain,mandate discouraged,painting houses,coverage time,testimony peter
Data/Witness Statement Txt/Peter Budetti Hearing on Improving Efforts to Combat Health Care Fraud 3-2-11.txt.txt,medicare fraud,targeting fraudsters,medicaid services,strengthen oversight,agencies undergo,enrollment protections,core federal,chip screening,waste programs,cms referrals
Data/Witness Statement Txt/Peter Lee Improving Health Care Quality  An Integral Step Toward Health Reform 9-9-08.txt.txt,healthcare pacific,medicare leadership,purchasers health,lee executive,stakeholders discussing,pbgh invested,assess quality,talk federal,testimony peter,incentives enrollees
